anio_ocu,mes_ocu,día_ocu,hora_ocu,depto_ocu,edad_per,delito_com
2018,12,7,17,16,53,1
2018,12,7,14,14,27,1
2018,12,8,11,1,23,1
2018,12,8,13,1,30,1
2018,12,8,19,1,24,1
2018,12,8,19,1,33,1
2018,12,8,20,1,22,1
2018,12,8,19,5,41,1
2018,12,8,19,5,37,1
2018,12,8,23,5,18,1
2018,12,8,9,16,33,1
2018,12,8,21,17,20,1
2018,12,8,23,1,6,2
2018,12,8,5,1,24,1
2018,12,8,19,1,42,1
2018,12,8,19,1,10,2
2018,12,8,19,1,4,2
2018,12,8,19,1,40,1
2018,12,8,19,1,53,1
2018,12,8,22,1,26,1
2018,12,8,22,1,17,2
2018,12,8,23,1,57,1
2018,12,8,0,1,23,1
2018,12,8,16,21,24,1
2018,12,8,2,2,20,1
2018,12,9,23,1,20,1
2018,12,9,9,1,20,1
2018,12,9,19,1,36,1
2018,12,9,19,1,20,1
2018,12,9,11,17,30,1
2018,12,9,2,7,28,1
2018,12,9,8,3,35,1
2018,12,9,22,3,24,1
2018,12,9,16,1,38,1
2018,12,9,7,1,18,1
2018,12,9,23,1,33,1
2018,12,9,2,1,23,1
2018,12,9,9,1,40,1
2018,12,9,18,1,27,1
2018,12,9,19,1,45,1
2018,12,9,19,1,26,1
2018,12,9,20,1,14,2
2018,12,9,20,1,2,2
2018,12,9,23,1,57,1
2018,12,9,2,1,37,1
2018,12,9,18,5,22,1
2018,12,9,18,5,18,1
2018,12,9,1,5,30,1
2018,12,9,19,5,26,1
2018,12,9,23,5,23,1
2018,12,9,16,11,8,2
2018,12,9,16,11,8,2
2018,12,9,7,11,28,1
2018,12,9,22,9,25,1
2018,12,9,11,13,33,1
2018,12,9,19,16,32,1
2018,12,10,14,1,35,1
2018,12,10,21,21,30,1
2018,12,10,21,21,18,1
2018,12,10,6,5,40,1
2018,12,10,8,5,34,1
2018,12,10,17,5,60,1
2018,12,10,19,12,47,1
2018,12,10,1,1,20,1
2018,12,10,19,1,42,1
2018,12,10,6,21,25,1
2018,12,10,18,5,32,1
2018,12,10,12,6,23,1
2018,12,10,19,12,70,1
2018,12,10,10,18,42,1
2018,12,10,2,17,17,2
2018,12,10,2,17,24,1
2018,12,11,9,1,25,1
2018,12,11,20,1,999,1
2018,12,11,21,22,18,1
2018,12,11,14,5,27,1
2018,12,11,20,11,40,1
2018,12,11,8,2,32,1
2018,12,11,9,1,21,1
2018,12,11,20,1,15,2
2018,12,11,22,1,32,1
2018,12,11,23,22,21,1
2018,12,11,8,5,62,1
2018,12,11,12,6,25,1
2018,12,11,20,11,42,1
2018,12,12,18,1,14,2
2018,12,12,6,6,24,1
2018,12,12,22,12,40,1
2018,12,12,7,16,57,1
2018,12,12,14,4,34,1
2018,12,12,19,1,28,1
2018,12,12,4,1,21,1
2018,12,12,15,1,53,1
2018,12,12,17,1,23,1
2018,12,12,18,1,24,1
2018,12,12,18,1,28,1
2018,12,12,18,1,34,1
2018,12,12,17,1,30,1
2018,12,12,0,22,34,1
2018,12,12,23,5,38,1
2018,12,12,4,9,48,1
2018,12,12,14,4,68,1
2018,12,13,1,1,37,1
2018,12,13,14,1,27,1
2018,12,13,5,1,34,1
2018,12,13,5,1,25,1
2018,12,13,11,1,49,1
2018,12,13,11,1,36,1
2018,12,13,10,18,52,1
2018,12,13,9,17,45,1
2018,12,13,17,17,36,1
2018,12,13,19,17,33,1
2018,12,13,23,1,16,2
2018,12,13,7,1,20,1
2018,12,13,4,1,38,1
2018,12,13,5,6,54,1
2018,12,13,20,16,17,2
2018,12,14,19,1,28,1
2018,12,14,14,1,43,1
2018,12,14,23,1,75,1
2018,12,14,8,1,26,1
2018,12,14,12,1,48,1
2018,12,14,10,19,23,1
2018,12,14,17,10,21,1
2018,12,14,17,1,55,1
2018,12,14,21,1,22,1
2018,12,14,22,1,19,1
2018,12,14,1,1,35,1
2018,12,14,12,1,27,1
2018,12,14,21,1,25,1
2018,12,14,21,11,18,1
2018,12,14,21,18,999,1
2018,12,15,6,1,26,1
2018,12,15,21,1,27,1
2018,12,15,7,1,63,1
2018,12,15,7,1,35,1
2018,12,15,19,1,999,1
2018,12,15,19,1,999,1
2018,12,15,23,1,25,1
2018,12,15,5,5,35,1
2018,12,15,15,5,37,1
2018,12,15,19,5,26,1
2018,12,15,22,5,35,1
2018,12,15,15,5,23,1
2018,12,15,2,11,24,1
2018,12,15,18,2,25,1
2018,12,15,3,18,33,1
2018,12,15,20,18,44,1
2018,12,15,20,18,27,1
2018,12,15,22,17,27,1
2018,12,15,2,1,29,1
2018,12,15,0,1,49,1
2018,12,15,23,1,23,1
2018,12,15,20,1,24,1
2018,12,15,18,1,21,1
2018,12,15,19,1,20,1
2018,12,15,19,1,18,1
2018,12,15,23,1,40,1
2018,12,15,4,20,30,1
2018,12,15,23,19,31,1
2018,12,15,15,5,18,1
2018,12,15,19,5,41,1
2018,12,15,0,13,999,1
2018,12,15,0,13,9,2
2018,12,15,22,16,25,1
2018,12,15,9,18,17,2
2018,12,15,3,18,999,1
2018,12,15,5,17,42,1
2018,12,15,18,14,52,1
2018,12,15,20,4,27,1
2018,12,16,7,1,25,1
2018,12,16,18,1,21,1
2018,12,16,18,1,20,1
2018,12,16,6,20,35,1
2018,12,16,18,5,28,1
2018,12,16,5,10,23,1
2018,12,16,2,13,37,1
2018,12,16,16,17,34,1
2018,12,16,8,4,28,1
2018,12,16,1,1,30,1
2018,12,16,20,1,25,1
2018,12,16,20,1,17,2
2018,12,16,21,1,14,2
2018,12,16,22,1,25,1
2018,12,16,2,1,28,1
2018,12,16,23,1,24,1
2018,12,16,5,5,21,1
2018,12,16,19,10,28,1
2018,12,16,4,10,30,1
2018,12,16,21,14,21,1
2018,12,16,20,17,32,1
2018,12,16,21,4,21,1
2018,12,16,16,3,19,1
2018,12,16,21,3,29,1
2018,12,17,11,1,23,1
2018,12,17,1,1,36,1
2018,12,17,8,1,29,1
2018,12,17,5,1,20,1
2018,12,17,3,20,999,1
2018,12,17,10,5,20,1
2018,12,17,14,5,17,2
2018,12,17,16,6,42,1
2018,12,17,19,6,28,1
2018,12,17,17,13,35,1
2018,12,17,17,13,36,1
2018,12,17,6,17,26,1
2018,12,17,9,17,25,1
2018,12,17,19,17,42,1
2018,12,17,8,14,32,1
2018,12,17,1,1,33,1
2018,12,17,19,20,20,1
2018,12,17,19,5,21,1
2018,12,17,16,11,17,2
2018,12,17,17,13,999,1
2018,12,17,20,17,29,1
2018,12,17,23,3,34,1
2018,12,17,23,3,16,2
2018,12,18,0,1,30,1
2018,12,18,14,1,18,1
2018,12,18,22,1,32,1
2018,12,18,7,21,23,1
2018,12,18,12,19,29,1
2018,12,18,6,5,45,1
2018,12,18,23,5,37,1
2018,12,18,21,10,35,1
2018,12,18,8,9,25,1
2018,12,18,21,2,24,1
2018,12,18,8,3,30,1
2018,12,18,19,1,19,1
2018,12,18,14,1,12,2
2018,12,18,14,1,21,1
2018,12,18,14,1,23,1
2018,12,18,15,11,36,1
2018,12,18,21,2,24,1
2018,12,19,21,1,17,2
2018,12,19,21,1,38,1
2018,12,19,21,1,21,1
2018,12,19,21,5,29,1
2018,12,19,14,18,19,1
2018,12,19,20,17,28,1
2018,12,19,15,1,38,1
2018,12,19,16,20,28,1
2018,12,19,16,20,33,1
2018,12,19,16,20,43,1
2018,12,19,6,5,45,1
2018,12,19,7,10,32,1
2018,12,19,0,13,62,1
2018,12,19,20,17,18,1
2018,12,20,20,1,48,1
2018,12,20,19,1,17,2
2018,12,20,1,1,23,1
2018,12,20,17,1,44,1
2018,12,20,7,20,39,1
2018,12,20,7,5,42,1
2018,12,20,16,5,999,1
2018,12,20,16,5,23,1
2018,12,20,11,2,31,1
2018,12,20,1,1,21,1
2018,12,20,1,1,22,1
2018,12,20,1,1,26,1
2018,12,20,1,1,35,1
2018,12,20,7,5,18,1
2018,12,20,20,10,20,1
2018,12,20,13,17,31,1
2018,12,20,13,17,62,1
2018,12,20,13,17,1,2
2018,12,20,20,1,58,1
2018,12,20,2,1,17,2
2018,12,21,16,1,27,1
2018,12,21,19,1,23,1
2018,12,21,2,22,26,1
2018,12,21,15,19,40,1
2018,12,21,15,19,18,1
2018,12,21,11,18,73,1
2018,12,21,5,20,36,1
2018,12,21,18,19,59,1
2018,12,21,20,19,23,1
2018,12,21,7,18,25,1
2018,12,22,20,1,22,1
2018,12,22,21,1,45,1
2018,12,22,21,1,46,1
2018,12,22,20,1,39,1
2018,12,22,7,20,28,1
2018,12,22,22,11,35,1
2018,12,22,8,9,19,1
2018,12,22,22,9,18,1
2018,12,22,22,17,26,1
2018,12,22,20,1,25,1
2018,12,22,21,1,42,1
2018,12,22,18,1,23,1
2018,12,22,18,1,21,1
2018,12,22,21,1,18,1
2018,12,22,17,1,38,1
2018,12,22,22,1,22,1
2018,12,22,22,22,25,1
2018,12,22,22,22,37,1
2018,12,22,22,22,24,1
2018,12,22,22,22,34,1
2018,12,22,8,5,58,1
2018,12,22,6,5,22,1
2018,12,22,22,9,18,1
2018,12,22,22,17,26,1
2018,12,22,22,17,7,2
2018,12,23,22,1,18,1
2018,12,23,8,1,26,1
2018,12,23,8,1,2,2
2018,12,23,8,1,25,1
2018,12,23,22,22,73,1
2018,12,23,20,21,23,1
2018,12,23,1,20,20,1
2018,12,23,22,20,34,1
2018,12,23,1,16,36,1
2018,12,23,9,18,45,1
2018,12,23,21,18,36,1
2018,12,23,17,17,36,1
2018,12,23,16,1,26,1
2018,12,23,1,1,20,1
2018,12,23,23,19,31,1
2018,12,23,20,5,23,1
2018,12,23,16,6,47,1
2018,12,23,1,16,22,1
2018,12,23,7,14,36,1
2018,12,24,2,1,22,1
2018,12,24,23,1,20,1
2018,12,24,17,1,25,1
2018,12,24,17,22,24,1
2018,12,24,22,21,44,1
2018,12,24,22,21,16,2
2018,12,24,15,20,19,1
2018,12,24,2,5,19,1
2018,12,24,20,5,23,1
2018,12,24,23,9,18,1
2018,12,24,21,9,20,1
2018,12,24,21,12,30,1
2018,12,24,6,17,50,1
2018,12,24,11,17,25,1
2018,12,24,23,1,19,1
2018,12,24,13,1,35,1
2018,12,24,2,1,30,1
2018,12,24,5,1,39,1
2018,12,24,20,1,33,1
2018,12,24,3,20,32,1
2018,12,24,13,20,31,1
2018,12,24,20,20,33,1
2018,12,24,22,20,30,1
2018,12,25,5,1,29,1
2018,12,25,18,1,35,1
2018,12,25,6,1,21,1
2018,12,25,11,1,20,1
2018,12,25,7,21,31,1
2018,12,25,6,20,36,1
2018,12,25,2,19,19,1
2018,12,25,9,19,51,1
2018,12,25,0,5,30,1
2018,12,25,9,6,26,1
2018,12,25,15,11,72,1
2018,12,25,16,9,24,1
2018,12,25,0,18,46,1
2018,12,25,7,17,61,1
2018,12,25,10,17,44,1
2018,12,25,19,7,38,1
2018,12,25,0,1,20,1
2018,12,25,0,1,21,1
2018,12,25,2,1,17,2
2018,12,25,20,1,20,1
2018,12,25,19,1,25,1
2018,12,25,3,1,36,1
2018,12,25,14,1,28,1
2018,12,25,18,1,24,1
2018,12,25,14,1,20,1
2018,12,25,16,1,20,1
2018,12,25,4,21,22,1
2018,12,25,6,20,52,1
2018,12,25,19,19,26,1
2018,12,25,1,5,38,1
2018,12,25,7,6,30,1
2018,12,25,19,6,27,1
2018,12,25,1,11,17,2
2018,12,25,0,15,22,1
2018,12,25,1,18,18,1
2018,12,25,1,18,27,1
2018,12,25,1,18,21,1
2018,12,25,20,7,36,1
2018,12,25,20,7,26,1
2018,12,25,20,7,26,1
2018,12,25,20,7,27,1
2018,12,26,16,21,24,1
2018,12,26,21,19,28,1
2018,12,26,10,5,56,1
2018,12,26,17,5,22,1
2018,12,26,1,18,18,1
2018,12,26,3,18,30,1
2018,12,26,16,1,42,1
2018,12,26,19,1,33,1
2018,12,26,3,1,30,1
2018,12,26,14,1,7,2
2018,12,26,20,5,36,1
2018,12,26,8,10,45,1
2018,12,26,1,18,19,1
2018,12,26,1,18,19,1
2018,12,26,18,17,37,1
2018,12,26,19,3,21,1
2018,12,27,17,1,999,1
2018,12,27,12,22,52,1
2018,12,27,10,1,26,1
2018,12,27,9,18,25,1
2018,12,28,17,1,44,1
2018,12,28,12,1,17,2
2018,12,28,22,1,16,2
2018,12,28,22,1,18,1
2018,12,28,22,1,16,2
2018,12,28,21,1,20,1
2018,12,28,21,1,20,1
2018,12,28,17,1,36,1
2018,12,28,17,1,30,1
2018,12,28,17,1,30,1
2018,12,28,18,1,26,1
2018,12,28,8,22,35,1
2018,12,28,8,22,42,1
2018,12,28,20,21,34,1
2018,12,28,7,5,36,1
2018,12,28,15,5,33,1
2018,12,28,20,10,19,1
2018,12,28,19,12,18,1
2018,12,28,22,2,36,1
2018,12,28,12,18,56,1
2018,12,28,20,18,28,1
2018,12,28,16,17,20,1
2018,12,28,15,7,40,1
2018,12,28,17,1,27,1
2018,12,28,17,1,2,2
2018,12,28,17,1,21,1
2018,12,28,17,1,34,1
2018,12,28,17,1,27,1
2018,12,28,15,1,29,1
2018,12,28,15,1,37,1
2018,12,28,22,1,47,1
2018,12,28,22,1,52,1
2018,12,28,13,1,32,1
2018,12,28,17,1,19,1
2018,12,28,20,1,21,1
2018,12,28,21,1,18,1
2018,12,28,23,1,29,1
2018,12,28,1,1,50,1
2018,12,28,19,20,18,1
2018,12,28,17,16,23,1
2018,12,29,23,1,999,1
2018,12,29,17,1,28,1
2018,12,29,19,1,19,1
2018,12,29,23,1,20,1
2018,12,29,23,1,26,1
2018,12,29,14,6,63,1
2018,12,29,23,9,52,1
2018,12,29,19,1,50,1
2018,12,29,19,1,16,2
2018,12,29,17,1,15,2
2018,12,29,17,1,23,1
2018,12,29,0,20,38,1
2018,12,29,5,7,27,1
2018,12,29,7,4,23,1
2018,12,29,21,19,26,1
2018,12,29,23,1,28,1
2018,12,30,19,1,15,2
2018,12,30,6,22,19,1
2018,12,30,23,21,33,1
2018,12,30,10,20,60,1
2018,12,30,17,6,30,1
2018,12,30,20,6,35,1
2018,12,30,20,6,33,1
2018,12,30,20,6,12,2
2018,12,30,22,9,17,2
2018,12,30,8,16,28,1
2018,12,30,22,15,47,1
2018,12,30,12,18,25,1
2018,12,30,17,18,18,1
2018,12,30,19,3,16,2
2018,12,30,21,1,25,1
2018,12,30,2,1,50,1
2018,12,30,2,1,24,1
2018,12,30,6,22,17,2
2018,12,30,22,5,22,1
2018,12,30,23,5,24,1
2018,12,30,23,5,24,1
2018,12,30,6,11,999,1
2018,12,30,10,9,22,1
2018,12,30,20,9,22,1
2018,12,30,13,9,23,1
2018,12,30,13,9,24,1
2018,12,30,20,16,57,1
2018,12,30,17,18,43,1
2018,12,31,1,1,20,1
2018,12,31,23,1,28,1
2018,12,31,3,1,25,1
2018,12,31,17,1,20,1
2018,12,31,18,1,37,1
2018,12,31,17,1,26,1
2018,12,31,21,1,40,1
2018,12,31,9,1,25,1
2018,12,31,11,1,18,1
2018,12,31,8,16,23,1
2018,12,31,8,16,23,1
2018,12,31,9,2,24,1
2018,12,31,23,17,40,1
2018,12,31,3,4,34,1
2018,12,31,0,1,44,1
2018,12,31,0,1,52,1
2018,12,31,10,1,24,1
2018,12,31,16,1,26,1
2018,12,31,5,1,18,1
2018,12,31,17,1,32,1
2018,12,31,17,1,22,1
2018,12,31,18,1,25,1
2018,12,31,18,1,72,1
2018,12,31,17,1,32,1
2018,12,31,17,1,22,1
2018,12,31,1,1,30,1
2018,12,31,5,1,24,1
2018,12,31,22,1,21,1
2018,12,31,22,1,27,1
2018,12,31,22,1,30,1
2018,12,31,18,21,27,1
2018,12,31,18,21,26,1
2018,12,31,22,19,16,2
2018,12,31,22,19,17,2
2018,12,31,19,17,7,2
2018,1,1,0,13,39,1
2018,1,1,0,18,42,1
2018,1,1,21,17,29,1
2018,1,1,23,3,999,1
2018,1,3,9,22,57,1
2018,1,3,20,7,40,1
2018,1,5,5,21,44,1
2018,1,6,5,17,19,1
2018,1,7,20,6,56,1
2018,1,9,18,19,16,2
